"","Site","Species","Presence","Survey"
"4627","MDS2","Lanius vittatus",NA,5
"4628","MDS2","Saxicola caprata",NA,5
"4629","MDS2","Perdicula argoondah",NA,5
"4630","MDS2","Vanellus malabaricus",NA,5
"4631","MDS2","Francolinus pictus",NA,5
"4632","MDS2","Saxicoloides fulicatus",1,5
"4633","MDS2","Acro sp.",NA,5
"4634","MDS2","Prinia socialis",NA,5
"4635","MDS2","Lanius schach",1,5
"4636","MDS2","Amaurornis phoenicurus",1,5
"4637","MDS2","Prinia inornata",NA,5
"4638","MDS2","Lonchura malabarica",NA,5
"4639","MDS2","Cuculus varius",NA,5
"4640","MDS2","Mirafra cantillans",NA,5
"4641","MDS2","Acridotheres tristis",NA,5
"4642","MDS2","Corvus macrorhynchos",NA,5
"4643","MDS2","Eudynamys scolopaceus",NA,5
"4644","MDS2","Lanius excubitor",NA,5
"4645","MDS2","Coturnix coromandelica",NA,5
"4646","MDS2","Turnix sylvaticus",NA,5
"4647","MDS2","Pericrocotus erythropygius",NA,5
"4648","MDS2","Pericrocotus cinnamomeus",NA,5
"4649","MDS2","Hirundo smithii",NA,5
"4650","MDS2","Cisticola juncidis",NA,5
"4651","MDS2","Anas poecilorhyncha",NA,5
"4652","MDS2","Rhipidura aureola",NA,5
"4653","MDS2","Dinopium benghalense",NA,5
"4654","MDS2","Sypheotides indicus",NA,5
"4655","MDS2","Halcyon smyrnensis",NA,5
"4656","MDS2","Turdoides malcolmi",NA,6
"4657","MDS2","Prinia buchanani",1,6
"4658","MDS2","Pycnonotus cafer",1,6
"4659","MDS2","Turnix suscitator",1,6
"4660","MDS2","Streptopelia decaocto",NA,6
"4661","MDS2","Pavo cristatus",1,6
"4662","MDS2","Vanellus indicus",1,6
"4663","MDS2","Mirafra erythroptera",NA,6
"4664","MDS2","Burhinus oedicnemus",NA,6
"4665","MDS2","Nectarinia asiatica",NA,6
"4666","MDS2","Turnix Tanki",NA,6
"4667","MDS2","Francolinus pondicerianus",NA,6
"4668","MDS2","Tephrodornis pondicerianus",NA,6
"4669","MDS2","Petronia xanthocollis",1,6
"4670","MDS2","Merops orientalis",NA,6
"4671","MDS2","Pycnonotus leucotis",NA,6
"4672","MDS2","Eremopterix griseus",NA,6
"4673","MDS2","Psittacula krameri",NA,6
"4674","MDS2","Centropus sinensis",NA,6
"4675","MDS2","Dicrurus macrocercus",1,6
"4676","MDS2","Lanius vittatus",1,6
"4677","MDS2","Saxicola caprata",NA,6
"4678","MDS2","Perdicula argoondah",NA,6
"4679","MDS2","Vanellus malabaricus",NA,6
"4680","MDS2","Francolinus pictus",NA,6
"4681","MDS2","Saxicoloides fulicatus",1,6
"4682","MDS2","Acro sp.",NA,6
"4683","MDS2","Prinia socialis",NA,6
"4684","MDS2","Lanius schach",1,6
"4685","MDS2","Amaurornis phoenicurus",NA,6
"4686","MDS2","Prinia inornata",NA,6
"4687","MDS2","Lonchura malabarica",NA,6
"4688","MDS2","Cuculus varius",NA,6
"4689","MDS2","Mirafra cantillans",NA,6
"4690","MDS2","Acridotheres tristis",NA,6
"4691","MDS2","Corvus macrorhynchos",NA,6
"4692","MDS2","Eudynamys scolopaceus",NA,6
"4693","MDS2","Lanius excubitor",NA,6
"4694","MDS2","Coturnix coromandelica",NA,6
"4695","MDS2","Turnix sylvaticus",NA,6
"4696","MDS2","Pericrocotus erythropygius",NA,6
"4697","MDS2","Pericrocotus cinnamomeus",NA,6
"4698","MDS2","Hirundo smithii",NA,6
"4699","MDS2","Cisticola juncidis",NA,6
"4700","MDS2","Anas poecilorhyncha",NA,6
"4701","MDS2","Rhipidura aureola",NA,6
"4702","MDS2","Dinopium benghalense",NA,6
"4703","MDS2","Sypheotides indicus",NA,6
"4704","MDS2","Halcyon smyrnensis",NA,6
"4705","MDS2","Turdoides malcolmi",NA,7
"4706","MDS2","Prinia buchanani",1,7
"4707","MDS2","Pycnonotus cafer",1,7
"4708","MDS2","Turnix suscitator",1,7
"4709","MDS2","Streptopelia decaocto",1,7
"4710","MDS2","Pavo cristatus",1,7
"4711","MDS2","Vanellus indicus",1,7
"4712","MDS2","Mirafra erythroptera",NA,7
"4713","MDS2","Burhinus oedicnemus",NA,7
"4714","MDS2","Nectarinia asiatica",NA,7
"4715","MDS2","Turnix Tanki",NA,7
"4716","MDS2","Francolinus pondicerianus",1,7
"4717","MDS2","Tephrodornis pondicerianus",NA,7
"4718","MDS2","Petronia xanthocollis",1,7
"4719","MDS2","Merops orientalis",NA,7
"4720","MDS2","Pycnonotus leucotis",NA,7
"4721","MDS2","Eremopterix griseus",NA,7
"4722","MDS2","Psittacula krameri",1,7
"4723","MDS2","Centropus sinensis",1,7
"4724","MDS2","Dicrurus macrocercus",NA,7
"4725","MDS2","Lanius vittatus",NA,7
"4726","MDS2","Saxicola caprata",NA,7
"4727","MDS2","Perdicula argoondah",NA,7
"4728","MDS2","Vanellus malabaricus",NA,7
"4729","MDS2","Francolinus pictus",NA,7
"4730","MDS2","Saxicoloides fulicatus",NA,7
"4731","MDS2","Acro sp.",NA,7
"4732","MDS2","Prinia socialis",NA,7
"4733","MDS2","Lanius schach",1,7
"4734","MDS2","Amaurornis phoenicurus",1,7
"4735","MDS2","Prinia inornata",NA,7
"4736","MDS2","Lonchura malabarica",1,7
"4737","MDS2","Cuculus varius",NA,7
"4738","MDS2","Mirafra cantillans",NA,7
"4739","MDS2","Acridotheres tristis",NA,7
"4740","MDS2","Corvus macrorhynchos",1,7
"4741","MDS2","Eudynamys scolopaceus",NA,7
"4742","MDS2","Lanius excubitor",NA,7
"4743","MDS2","Coturnix coromandelica",NA,7
"4744","MDS2","Turnix sylvaticus",NA,7
"4745","MDS2","Pericrocotus erythropygius",NA,7
"4746","MDS2","Pericrocotus cinnamomeus",NA,7
"4747","MDS2","Hirundo smithii",NA,7
"4748","MDS2","Cisticola juncidis",NA,7
"4749","MDS2","Anas poecilorhyncha",1,7
"4750","MDS2","Rhipidura aureola",NA,7
"4751","MDS2","Dinopium benghalense",NA,7
"4752","MDS2","Sypheotides indicus",NA,7
"4753","MDS2","Halcyon smyrnensis",NA,7
"4754","MDS2","Turdoides malcolmi",1,8
"4755","MDS2","Prinia buchanani",1,8
"4756","MDS2","Pycnonotus cafer",NA,8
"4757","MDS2","Turnix suscitator",1,8
"4758","MDS2","Streptopelia decaocto",1,8
"4759","MDS2","Pavo cristatus",1,8
"4760","MDS2","Vanellus indicus",NA,8
"4761","MDS2","Mirafra erythroptera",1,8
"4762","MDS2","Burhinus oedicnemus",NA,8
"4763","MDS2","Nectarinia asiatica",1,8
"4764","MDS2","Turnix Tanki",NA,8
"4765","MDS2","Francolinus pondicerianus",NA,8
"4766","MDS2","Tephrodornis pondicerianus",NA,8
"4767","MDS2","Petronia xanthocollis",NA,8
"4768","MDS2","Merops orientalis",NA,8
"4769","MDS2","Pycnonotus leucotis",NA,8
"4770","MDS2","Eremopterix griseus",NA,8
"4771","MDS2","Psittacula krameri",NA,8
"4772","MDS2","Centropus sinensis",NA,8
"4773","MDS2","Dicrurus macrocercus",NA,8
"4774","MDS2","Lanius vittatus",NA,8
"4775","MDS2","Saxicola caprata",NA,8
"4776","MDS2","Perdicula argoondah",1,8
"4777","MDS2","Vanellus malabaricus",NA,8
"4778","MDS2","Francolinus pictus",NA,8
"4779","MDS2","Saxicoloides fulicatus",1,8
"4780","MDS2","Acro sp.",NA,8
"4781","MDS2","Prinia socialis",NA,8
"4782","MDS2","Lanius schach",1,8
"4783","MDS2","Amaurornis phoenicurus",1,8
"4784","MDS2","Prinia inornata",NA,8
"4785","MDS2","Lonchura malabarica",NA,8
"4786","MDS2","Cuculus varius",NA,8
"4787","MDS2","Mirafra cantillans",NA,8
"4788","MDS2","Acridotheres tristis",1,8
"4789","MDS2","Corvus macrorhynchos",NA,8
"4790","MDS2","Eudynamys scolopaceus",NA,8
"4791","MDS2","Lanius excubitor",NA,8
"4792","MDS2","Coturnix coromandelica",NA,8
"4793","MDS2","Turnix sylvaticus",NA,8
"4794","MDS2","Pericrocotus erythropygius",NA,8
"4795","MDS2","Pericrocotus cinnamomeus",NA,8
"4796","MDS2","Hirundo smithii",NA,8
"4797","MDS2","Cisticola juncidis",NA,8
"4798","MDS2","Anas poecilorhyncha",NA,8
"4799","MDS2","Rhipidura aureola",NA,8
"4800","MDS2","Dinopium benghalense",NA,8
"4801","MDS2","Sypheotides indicus",NA,8
"4802","MDS2","Halcyon smyrnensis",NA,8
"4803","MDS2","Turdoides malcolmi",1,9
"4804","MDS2","Prinia buchanani",NA,9
"4805","MDS2","Pycnonotus cafer",1,9
"4806","MDS2","Turnix suscitator",NA,9
"4807","MDS2","Streptopelia decaocto",NA,9
"4808","MDS2","Pavo cristatus",1,9
"4809","MDS2","Vanellus indicus",NA,9
"4810","MDS2","Mirafra erythroptera",NA,9
"4811","MDS2","Burhinus oedicnemus",NA,9
"4812","MDS2","Nectarinia asiatica",1,9
"4813","MDS2","Turnix Tanki",NA,9
"4814","MDS2","Francolinus pondicerianus",NA,9
"4815","MDS2","Tephrodornis pondicerianus",NA,9
"4816","MDS2","Petronia xanthocollis",1,9
"4817","MDS2","Merops orientalis",NA,9
"4818","MDS2","Pycnonotus leucotis",NA,9
"4819","MDS2","Eremopterix griseus",NA,9
"4820","MDS2","Psittacula krameri",1,9
"4821","MDS2","Centropus sinensis",NA,9
"4822","MDS2","Dicrurus macrocercus",NA,9
"4823","MDS2","Lanius vittatus",1,9
"4824","MDS2","Saxicola caprata",NA,9
"4825","MDS2","Perdicula argoondah",NA,9
"4826","MDS2","Vanellus malabaricus",NA,9
"4827","MDS2","Francolinus pictus",NA,9
"4828","MDS2","Saxicoloides fulicatus",NA,9
"4829","MDS2","Acro sp.",NA,9
"4830","MDS2","Prinia socialis",NA,9
"4831","MDS2","Lanius schach",NA,9
"4832","MDS2","Amaurornis phoenicurus",1,9
"4833","MDS2","Prinia inornata",NA,9
"4834","MDS2","Lonchura malabarica",NA,9
"4835","MDS2","Cuculus varius",NA,9
"4836","MDS2","Mirafra cantillans",NA,9
"4837","MDS2","Acridotheres tristis",NA,9
"4838","MDS2","Corvus macrorhynchos",1,9
"4839","MDS2","Eudynamys scolopaceus",NA,9
"4840","MDS2","Lanius excubitor",NA,9
"4841","MDS2","Coturnix coromandelica",NA,9
"4842","MDS2","Turnix sylvaticus",NA,9
"4843","MDS2","Pericrocotus erythropygius",NA,9
"4844","MDS2","Pericrocotus cinnamomeus",NA,9
"4845","MDS2","Hirundo smithii",NA,9
"4846","MDS2","Cisticola juncidis",NA,9
"4847","MDS2","Anas poecilorhyncha",NA,9
"4848","MDS2","Rhipidura aureola",NA,9
"4849","MDS2","Dinopium benghalense",NA,9
"4850","MDS2","Sypheotides indicus",NA,9
"4851","MDS2","Halcyon smyrnensis",NA,9
"4852","MDS2","Turdoides malcolmi",NA,10
"4853","MDS2","Prinia buchanani",1,10
"4854","MDS2","Pycnonotus cafer",1,10
"4855","MDS2","Turnix suscitator",1,10
"4856","MDS2","Streptopelia decaocto",NA,10
"4857","MDS2","Pavo cristatus",1,10
"4858","MDS2","Vanellus indicus",NA,10
"4859","MDS2","Mirafra erythroptera",NA,10
"4860","MDS2","Burhinus oedicnemus",NA,10
"4861","MDS2","Nectarinia asiatica",NA,10
"4862","MDS2","Turnix Tanki",NA,10
"4863","MDS2","Francolinus pondicerianus",1,10
"4864","MDS2","Tephrodornis pondicerianus",NA,10
"4865","MDS2","Petronia xanthocollis",1,10
"4866","MDS2","Merops orientalis",NA,10
"4867","MDS2","Pycnonotus leucotis",NA,10
"4868","MDS2","Eremopterix griseus",NA,10
"4869","MDS2","Psittacula krameri",1,10
"4870","MDS2","Centropus sinensis",NA,10
"4871","MDS2","Dicrurus macrocercus",NA,10
"4872","MDS2","Lanius vittatus",1,10
"4873","MDS2","Saxicola caprata",NA,10
"4874","MDS2","Perdicula argoondah",1,10
"4875","MDS2","Vanellus malabaricus",1,10
"4876","MDS2","Francolinus pictus",NA,10
"4877","MDS2","Saxicoloides fulicatus",NA,10
"4878","MDS2","Acro sp.",NA,10
"4879","MDS2","Prinia socialis",NA,10
"4880","MDS2","Lanius schach",NA,10
"4881","MDS2","Amaurornis phoenicurus",NA,10
"4882","MDS2","Prinia inornata",NA,10
"4883","MDS2","Lonchura malabarica",NA,10
"4884","MDS2","Cuculus varius",NA,10
"4885","MDS2","Mirafra cantillans",NA,10
"4886","MDS2","Acridotheres tristis",1,10
"4887","MDS2","Corvus macrorhynchos",1,10
"4888","MDS2","Eudynamys scolopaceus",NA,10
"4889","MDS2","Lanius excubitor",NA,10
"4890","MDS2","Coturnix coromandelica",NA,10
"4891","MDS2","Turnix sylvaticus",NA,10
"4892","MDS2","Pericrocotus erythropygius",NA,10
"4893","MDS2","Pericrocotus cinnamomeus",NA,10
"4894","MDS2","Hirundo smithii",NA,10
"4895","MDS2","Cisticola juncidis",NA,10
"4896","MDS2","Anas poecilorhyncha",NA,10
"4897","MDS2","Rhipidura aureola",NA,10
"4898","MDS2","Dinopium benghalense",NA,10
"4899","MDS2","Sypheotides indicus",NA,10
"4900","MDS2","Halcyon smyrnensis",NA,10
"4901","MDS3","Turdoides malcolmi",1,1
"4902","MDS3","Prinia buchanani",1,1
"4903","MDS3","Pycnonotus cafer",1,1
"4904","MDS3","Turnix suscitator",NA,1
"4905","MDS3","Streptopelia decaocto",NA,1
"4906","MDS3","Pavo cristatus",1,1
"4907","MDS3","Vanellus indicus",NA,1
"4908","MDS3","Mirafra erythroptera",1,1
"4909","MDS3","Burhinus oedicnemus",NA,1
"4910","MDS3","Nectarinia asiatica",NA,1
"4911","MDS3","Turnix Tanki",1,1
"4912","MDS3","Francolinus pondicerianus",NA,1
"4913","MDS3","Tephrodornis pondicerianus",NA,1
"4914","MDS3","Petronia xanthocollis",NA,1
"4915","MDS3","Merops orientalis",NA,1
"4916","MDS3","Pycnonotus leucotis",NA,1
"4917","MDS3","Eremopterix griseus",NA,1
"4918","MDS3","Psittacula krameri",NA,1
"4919","MDS3","Centropus sinensis",NA,1
"4920","MDS3","Dicrurus macrocercus",1,1
"4921","MDS3","Lanius vittatus",NA,1
"4922","MDS3","Saxicola caprata",1,1
"4923","MDS3","Perdicula argoondah",NA,1
"4924","MDS3","Vanellus malabaricus",NA,1
"4925","MDS3","Francolinus pictus",NA,1
"4926","MDS3","Saxicoloides fulicatus",1,1
"4927","MDS3","Acro sp.",NA,1
"4928","MDS3","Prinia socialis",NA,1
"4929","MDS3","Lanius schach",NA,1
"4930","MDS3","Amaurornis phoenicurus",NA,1
"4931","MDS3","Prinia inornata",1,1
"4932","MDS3","Lonchura malabarica",NA,1
"4933","MDS3","Cuculus varius",NA,1
"4934","MDS3","Mirafra cantillans",NA,1
"4935","MDS3","Acridotheres tristis",NA,1
"4936","MDS3","Corvus macrorhynchos",NA,1
"4937","MDS3","Eudynamys scolopaceus",NA,1
"4938","MDS3","Lanius excubitor",NA,1
"4939","MDS3","Coturnix coromandelica",NA,1
"4940","MDS3","Turnix sylvaticus",NA,1
"4941","MDS3","Pericrocotus erythropygius",NA,1
"4942","MDS3","Pericrocotus cinnamomeus",NA,1
"4943","MDS3","Hirundo smithii",NA,1
"4944","MDS3","Cisticola juncidis",NA,1
"4945","MDS3","Anas poecilorhyncha",NA,1
"4946","MDS3","Rhipidura aureola",NA,1
"4947","MDS3","Dinopium benghalense",NA,1
"4948","MDS3","Sypheotides indicus",NA,1
"4949","MDS3","Halcyon smyrnensis",NA,1
"4950","MDS3","Turdoides malcolmi",1,2
"4951","MDS3","Prinia buchanani",NA,2
"4952","MDS3","Pycnonotus cafer",1,2
"4953","MDS3","Turnix suscitator",NA,2
"4954","MDS3","Streptopelia decaocto",1,2
"4955","MDS3","Pavo cristatus",NA,2
"4956","MDS3","Vanellus indicus",NA,2
"4957","MDS3","Mirafra erythroptera",NA,2
"4958","MDS3","Burhinus oedicnemus",NA,2
"4959","MDS3","Nectarinia asiatica",NA,2
"4960","MDS3","Turnix Tanki",1,2
"4961","MDS3","Francolinus pondicerianus",NA,2
"4962","MDS3","Tephrodornis pondicerianus",NA,2
"4963","MDS3","Petronia xanthocollis",NA,2
"4964","MDS3","Merops orientalis",NA,2
"4965","MDS3","Pycnonotus leucotis",NA,2
"4966","MDS3","Eremopterix griseus",NA,2
"4967","MDS3","Psittacula krameri",NA,2
"4968","MDS3","Centropus sinensis",NA,2
"4969","MDS3","Dicrurus macrocercus",NA,2
"4970","MDS3","Lanius vittatus",NA,2
"4971","MDS3","Saxicola caprata",NA,2
"4972","MDS3","Perdicula argoondah",1,2
"4973","MDS3","Vanellus malabaricus",NA,2
"4974","MDS3","Francolinus pictus",NA,2
"4975","MDS3","Saxicoloides fulicatus",1,2
"4976","MDS3","Acro sp.",1,2
"4977","MDS3","Prinia socialis",NA,2
"4978","MDS3","Lanius schach",NA,2
"4979","MDS3","Amaurornis phoenicurus",NA,2
"4980","MDS3","Prinia inornata",1,2
"4981","MDS3","Lonchura malabarica",NA,2
"4982","MDS3","Cuculus varius",NA,2
"4983","MDS3","Mirafra cantillans",NA,2
"4984","MDS3","Acridotheres tristis",NA,2
"4985","MDS3","Corvus macrorhynchos",NA,2
"4986","MDS3","Eudynamys scolopaceus",NA,2
"4987","MDS3","Lanius excubitor",NA,2
"4988","MDS3","Coturnix coromandelica",NA,2
"4989","MDS3","Turnix sylvaticus",NA,2
"4990","MDS3","Pericrocotus erythropygius",NA,2
"4991","MDS3","Pericrocotus cinnamomeus",NA,2
"4992","MDS3","Hirundo smithii",NA,2
"4993","MDS3","Cisticola juncidis",NA,2
"4994","MDS3","Anas poecilorhyncha",NA,2
"4995","MDS3","Rhipidura aureola",NA,2
"4996","MDS3","Dinopium benghalense",NA,2
"4997","MDS3","Sypheotides indicus",NA,2
"4998","MDS3","Halcyon smyrnensis",NA,2
"4999","MDS3","Turdoides malcolmi",NA,3
"5000","MDS3","Prinia buchanani",NA,3
"5001","MDS3","Pycnonotus cafer",NA,3
"5002","MDS3","Turnix suscitator",NA,3
"5003","MDS3","Streptopelia decaocto",NA,3
"5004","MDS3","Pavo cristatus",1,3
"5005","MDS3","Vanellus indicus",NA,3
"5006","MDS3","Mirafra erythroptera",NA,3
"5007","MDS3","Burhinus oedicnemus",NA,3
"5008","MDS3","Nectarinia asiatica",NA,3
"5009","MDS3","Turnix Tanki",NA,3
"5010","MDS3","Francolinus pondicerianus",NA,3
"5011","MDS3","Tephrodornis pondicerianus",NA,3
"5012","MDS3","Petronia xanthocollis",NA,3
"5013","MDS3","Merops orientalis",NA,3
"5014","MDS3","Pycnonotus leucotis",NA,3
"5015","MDS3","Eremopterix griseus",NA,3
"5016","MDS3","Psittacula krameri",NA,3
"5017","MDS3","Centropus sinensis",NA,3
"5018","MDS3","Dicrurus macrocercus",NA,3
"5019","MDS3","Lanius vittatus",NA,3
"5020","MDS3","Saxicola caprata",NA,3
"5021","MDS3","Perdicula argoondah",NA,3
"5022","MDS3","Vanellus malabaricus",NA,3
"5023","MDS3","Francolinus pictus",NA,3
"5024","MDS3","Saxicoloides fulicatus",NA,3
"5025","MDS3","Acro sp.",NA,3
"5026","MDS3","Prinia socialis",NA,3
"5027","MDS3","Lanius schach",1,3
"5028","MDS3","Amaurornis phoenicurus",NA,3
"5029","MDS3","Prinia inornata",NA,3
"5030","MDS3","Lonchura malabarica",NA,3
"5031","MDS3","Cuculus varius",NA,3
"5032","MDS3","Mirafra cantillans",NA,3
"5033","MDS3","Acridotheres tristis",NA,3
"5034","MDS3","Corvus macrorhynchos",NA,3
"5035","MDS3","Eudynamys scolopaceus",NA,3
"5036","MDS3","Lanius excubitor",NA,3
"5037","MDS3","Coturnix coromandelica",NA,3
"5038","MDS3","Turnix sylvaticus",NA,3
"5039","MDS3","Pericrocotus erythropygius",NA,3
"5040","MDS3","Pericrocotus cinnamomeus",NA,3
"5041","MDS3","Hirundo smithii",NA,3
"5042","MDS3","Cisticola juncidis",NA,3
"5043","MDS3","Anas poecilorhyncha",NA,3
"5044","MDS3","Rhipidura aureola",NA,3
"5045","MDS3","Dinopium benghalense",NA,3
"5046","MDS3","Sypheotides indicus",NA,3
"5047","MDS3","Halcyon smyrnensis",NA,3
"5048","MDS3","Turdoides malcolmi",1,4
"5049","MDS3","Prinia buchanani",1,4
"5050","MDS3","Pycnonotus cafer",NA,4
"5051","MDS3","Turnix suscitator",1,4
"5052","MDS3","Streptopelia decaocto",1,4
"5053","MDS3","Pavo cristatus",NA,4
"5054","MDS3","Vanellus indicus",NA,4
"5055","MDS3","Mirafra erythroptera",NA,4
"5056","MDS3","Burhinus oedicnemus",NA,4
"5057","MDS3","Nectarinia asiatica",1,4
"5058","MDS3","Turnix Tanki",1,4
"5059","MDS3","Francolinus pondicerianus",NA,4
"5060","MDS3","Tephrodornis pondicerianus",NA,4
"5061","MDS3","Petronia xanthocollis",NA,4
"5062","MDS3","Merops orientalis",NA,4
"5063","MDS3","Pycnonotus leucotis",NA,4
"5064","MDS3","Eremopterix griseus",NA,4
"5065","MDS3","Psittacula krameri",NA,4
"5066","MDS3","Centropus sinensis",NA,4
"5067","MDS3","Dicrurus macrocercus",1,4
"5068","MDS3","Lanius vittatus",NA,4
"5069","MDS3","Saxicola caprata",NA,4
"5070","MDS3","Perdicula argoondah",1,4
"5071","MDS3","Vanellus malabaricus",NA,4
"5072","MDS3","Francolinus pictus",NA,4
"5073","MDS3","Saxicoloides fulicatus",NA,4
"5074","MDS3","Acro sp.",NA,4
"5075","MDS3","Prinia socialis",1,4
"5076","MDS3","Lanius schach",1,4
"5077","MDS3","Amaurornis phoenicurus",NA,4
"5078","MDS3","Prinia inornata",1,4
"5079","MDS3","Lonchura malabarica",NA,4
"5080","MDS3","Cuculus varius",NA,4
"5081","MDS3","Mirafra cantillans",NA,4
"5082","MDS3","Acridotheres tristis",NA,4
"5083","MDS3","Corvus macrorhynchos",NA,4
"5084","MDS3","Eudynamys scolopaceus",NA,4
"5085","MDS3","Lanius excubitor",NA,4
"5086","MDS3","Coturnix coromandelica",NA,4
"5087","MDS3","Turnix sylvaticus",NA,4
"5088","MDS3","Pericrocotus erythropygius",NA,4
"5089","MDS3","Pericrocotus cinnamomeus",NA,4
"5090","MDS3","Hirundo smithii",NA,4
"5091","MDS3","Cisticola juncidis",NA,4
"5092","MDS3","Anas poecilorhyncha",NA,4
"5093","MDS3","Rhipidura aureola",NA,4
"5094","MDS3","Dinopium benghalense",NA,4
"5095","MDS3","Sypheotides indicus",NA,4
"5096","MDS3","Halcyon smyrnensis",NA,4
"5097","MDS3","Turdoides malcolmi",1,5
"5098","MDS3","Prinia buchanani",NA,5
"5099","MDS3","Pycnonotus cafer",1,5
"5100","MDS3","Turnix suscitator",NA,5
"5101","MDS3","Streptopelia decaocto",1,5
"5102","MDS3","Pavo cristatus",NA,5
"5103","MDS3","Vanellus indicus",NA,5
"5104","MDS3","Mirafra erythroptera",NA,5
"5105","MDS3","Burhinus oedicnemus",NA,5
"5106","MDS3","Nectarinia asiatica",1,5
"5107","MDS3","Turnix Tanki",NA,5
"5108","MDS3","Francolinus pondicerianus",NA,5
"5109","MDS3","Tephrodornis pondicerianus",NA,5
"5110","MDS3","Petronia xanthocollis",1,5
"5111","MDS3","Merops orientalis",NA,5
"5112","MDS3","Pycnonotus leucotis",NA,5
"5113","MDS3","Eremopterix griseus",NA,5
"5114","MDS3","Psittacula krameri",NA,5
"5115","MDS3","Centropus sinensis",NA,5
"5116","MDS3","Dicrurus macrocercus",1,5
"5117","MDS3","Lanius vittatus",NA,5
"5118","MDS3","Saxicola caprata",NA,5
"5119","MDS3","Perdicula argoondah",NA,5
"5120","MDS3","Vanellus malabaricus",NA,5
"5121","MDS3","Francolinus pictus",NA,5
"5122","MDS3","Saxicoloides fulicatus",1,5
"5123","MDS3","Acro sp.",NA,5
"5124","MDS3","Prinia socialis",NA,5
"5125","MDS3","Lanius schach",NA,5
"5126","MDS3","Amaurornis phoenicurus",NA,5
"5127","MDS3","Prinia inornata",1,5
"5128","MDS3","Lonchura malabarica",NA,5
"5129","MDS3","Cuculus varius",NA,5
"5130","MDS3","Mirafra cantillans",NA,5
"5131","MDS3","Acridotheres tristis",NA,5
"5132","MDS3","Corvus macrorhynchos",NA,5
"5133","MDS3","Eudynamys scolopaceus",NA,5
"5134","MDS3","Lanius excubitor",NA,5
"5135","MDS3","Coturnix coromandelica",NA,5
"5136","MDS3","Turnix sylvaticus",NA,5
"5137","MDS3","Pericrocotus erythropygius",NA,5
"5138","MDS3","Pericrocotus cinnamomeus",NA,5
"5139","MDS3","Hirundo smithii",NA,5
"5140","MDS3","Cisticola juncidis",NA,5
"5141","MDS3","Anas poecilorhyncha",NA,5
"5142","MDS3","Rhipidura aureola",NA,5
"5143","MDS3","Dinopium benghalense",NA,5
"5144","MDS3","Sypheotides indicus",NA,5
"5145","MDS3","Halcyon smyrnensis",NA,5
"5146","MDS3","Turdoides malcolmi",1,6
"5147","MDS3","Prinia buchanani",NA,6
"5148","MDS3","Pycnonotus cafer",NA,6
"5149","MDS3","Turnix suscitator",1,6
"5150","MDS3","Streptopelia decaocto",1,6
"5151","MDS3","Pavo cristatus",NA,6
"5152","MDS3","Vanellus indicus",NA,6
"5153","MDS3","Mirafra erythroptera",1,6
"5154","MDS3","Burhinus oedicnemus",NA,6
"5155","MDS3","Nectarinia asiatica",1,6
"5156","MDS3","Turnix Tanki",1,6
"5157","MDS3","Francolinus pondicerianus",1,6
"5158","MDS3","Tephrodornis pondicerianus",NA,6
"5159","MDS3","Petronia xanthocollis",NA,6
"5160","MDS3","Merops orientalis",NA,6
"5161","MDS3","Pycnonotus leucotis",NA,6
"5162","MDS3","Eremopterix griseus",NA,6
"5163","MDS3","Psittacula krameri",NA,6
"5164","MDS3","Centropus sinensis",NA,6
"5165","MDS3","Dicrurus macrocercus",NA,6
"5166","MDS3","Lanius vittatus",NA,6
"5167","MDS3","Saxicola caprata",NA,6
"5168","MDS3","Perdicula argoondah",NA,6
